측정일자,측정소명,미세먼지,초미세먼지
20190708,성북구,7,0.003
20190708,도봉구,11,0.003
20190708,강북구,10,0.002
20190708,노원구,10,0.003
20190708,강서구,9,0.003
20190708,구로구,8,0.004
20190708,영등포구,10,0.003
20190708,동작구,13,0.002
20190708,관악구,10,0.003
20190708,금천구,9,0.003
20190708,양천구,12,0.004
20190708,강남구,11,0.004
20190708,서초구,17,0.004
20190708,송파구,10,0.002
20190708,강동구,10,0.003
20190707,중구,16,0.002
20190707,종로구,19,0.003
20190707,용산구,14,0.002
20190707,은평구,15,0.004
20190707,서대문구,13,0.002
20190707,마포구,18,0.003
20190707,광진구,13,0.003
20190707,성동구,17,0.002
20190707,중랑구,14,0.005
20190707,동대문구,14,0.004
20190707,성북구,14,0.003
20190707,도봉구,15,0.003
20190707,강북구,22,0.002
20190707,노원구,19,0.003
20190707,강서구,18,0.002
20190707,구로구,17,0.003
20190707,영등포구,16,0.002
20190707,동작구,22,0.002
20190707,관악구,16,0.003
20190707,금천구,18,0.003
20190707,양천구,23,0.004
20190707,강남구,20,0.005
20190707,서초구,17,0.004
20190707,송파구,17,0.002
20190707,강동구,19,0.003
20190706,중구,29,0.003
20190706,종로구,29,0.003
20190706,용산구,27,0.003
20190706,은평구,24,0.004
20190706,서대문구,24,0.003
20190706,마포구,31,0.004
20190706,광진구,25,0.004
20190706,성동구,31,0.003
20190706,중랑구,26,0.005
20190706,동대문구,27,0.004
20190706,성북구,28,0.003
20190706,도봉구,26,0.003
20190706,강북구,38,0.002
20190706,노원구,32,0.004
20190706,강서구,36,0.005
20190706,구로구,27,0.004
20190706,영등포구,28,0.003
20190706,동작구,36,0.003
20190706,관악구,30,0.004
20190706,금천구,29,0.004
20190706,양천구,37,0.005
20190706,강남구,35,0.005
20190706,서초구,30,0.004
20190706,송파구,25,0.003
20190706,강동구,29,0.003
20190705,중구,31,0.003
20190705,종로구,32,0.004
20190705,용산구,28,0.003
20190705,은평구,35,0.004
20190705,서대문구,32,0.003
20190705,마포구,39,0.004
20190705,광진구,33,0.004
20190705,성동구,42,0.004
20190705,중랑구,25,0.006
20190705,동대문구,29,0.004
20190705,성북구,32,0.003
20190705,도봉구,26,0.003
20190705,강북구,33,0.002
20190705,노원구,31,0.004
20190705,강서구,39,0.004
20190705,구로구,40,0.004
20190705,영등포구,40,0.003
20190705,동작구,39,0.003
20190705,관악구,39,0.005
20190705,금천구,35,0.004
20190705,양천구,45,0.005
20190705,강남구,37,0.005
20190705,서초구,38,0.004
20190705,송파구,32,0.003
20190705,강동구,33,0.003
20190704,중구,28,0.003
20190704,종로구,28,0.003
20190704,용산구,25,0.003
20190704,은평구,28,0.004
20190704,서대문구,27,0.003
20190704,마포구,32,0.004
20190704,광진구,34,0.004
20190704,성동구,46,0.003
20190704,중랑구,26,0.006
20190704,동대문구,26,0.004
20190704,성북구,25,0.003
20190704,도봉구,28,0.004
20190704,강북구,32,0.002
20190704,노원구,30,0.004
20190704,강서구,32,0.005
20190704,구로구,30,0.004
20190704,영등포구,36,0.003
20190704,동작구,34,0.003
20190704,관악구,33,0.004
20190704,금천구,28,0.004
20190704,양천구,38,0.005
20190704,강남구,36,0.005
20190704,서초구,36,0.004
20190704,송파구,33,0.003
20190704,강동구,32,0.003
20190703,중구,29,0.003
20190703,종로구,29,0.004
20190703,용산구,27,0.003
20190703,은평구,34,0.004
20190703,서대문구,34,0.004
20190703,마포구,36,0.005
20190703,광진구,36,0.004
20190703,성동구,50,0.003
20190703,중랑구,28,0.006
20190703,동대문구,27,0.004
20190703,성북구,32,0.003
20190703,도봉구,25,0.004
20190703,강북구,31,0.002
20190703,노원구,29,0.004
20190703,강서구,34,0.004
20190703,구로구,30,0.004
20190703,영등포구,37,0.003
20190703,동작구,34,0.003
20190703,관악구,37,0.004
20190703,금천구,28,0.004
20190703,양천구,41,0.005
20190703,강남구,34,0.005
20190703,서초구,32,0.004
20190703,송파구,34,0.003
20190703,강동구,33,0.003
20190702,중구,27,0.003
20190702,종로구,28,0.003
20190702,용산구,26,0.003
20190702,은평구,32,0.004
20190702,서대문구,30,0.003
20190702,마포구,33,0.004
20190702,광진구,29,0.004
20190702,성동구,42,0.003
20190702,중랑구,25,0.006
20190702,동대문구,26,0.004
20190702,성북구,38,0.003
20190702,도봉구,26,0.003
20190702,강북구,33,0.002
20190702,노원구,29,0.004
20190702,강서구,31,0.004
20190702,구로구,26,0.005
20190702,영등포구,34,0.003
20190702,동작구,32,0.003
20190702,관악구,31,0.004
20190702,금천구,26,0.003
20190702,양천구,36,0.005
20190702,강남구,31,0.005
20190702,서초구,30,0.004
20190702,송파구,28,0.003
20190702,강동구,29,0.003
20190701,중구,30,0.003
20190701,종로구,31,0.003
20190701,용산구,30,0.003
20190701,은평구,37,0.004
20190701,서대문구,35,0.003
20190701,마포구,38,0.004
20190701,광진구,34,0.004
20190701,성동구,45,0.003
20190701,중랑구,30,0.006
20190701,동대문구,30,0.004
20190701,성북구,40,0.003
20190701,도봉구,32,0.003
20190701,강북구,39,0.002
20190701,노원구,33,0.004
20190701,강서구,34,0.004
20190701,구로구,28,0.004
20190701,영등포구,39,0.003
20190701,동작구,38,0.003
20190701,관악구,37,0.004
20190701,금천구,30,0.004
20190701,양천구,38,0.004
20190701,강남구,34,0.005
20190701,서초구,35,0.004
20190701,송파구,33,0.003
20190701,강동구,35,0.003
20190630,중구,30,0.003
20190630,종로구,31,0.003
20190630,용산구,28,0.003
20190630,은평구,33,0.004
20190630,서대문구,31,0.003
20190630,마포구,34,0.004
20190630,광진구,33,0.004
20190630,성동구,40,0.003
20190630,중랑구,30,0.006
20190630,동대문구,29,0.004
20190630,성북구,20,0.003
20190630,도봉구,32,0.003
20190630,강북구,38,0.002
20190630,노원구,32,0.004
20190630,강서구,33,0.004
20190630,구로구,25,0.004
20190630,영등포구,37,0.002
20190630,동작구,35,0.003
20190630,관악구,34,0.004
20190630,금천구,29,0.003
20190630,양천구,37,0.004
20190630,강남구,31,0.005
20190630,서초구,29,0.004
20190630,송파구,32,0.003
20190630,강동구,30,0.003
20190629,중구,22,0.003
20190629,종로구,22,0.003
20190629,용산구,19,0.003
20190629,은평구,27,0.004
20190629,서대문구,25,0.003
20190629,마포구,29,0.004
20190629,광진구,21,0.003
20190629,성동구,30,0.003
20190629,중랑구,18,0.006
20190629,동대문구,19,0.004
20190629,성북구,20,0.003
20190629,도봉구,22,0.003
20190629,강북구,27,0.002
20190629,노원구,24,0.004
20190629,강서구,26,0.004
20190629,구로구,25,0.004
20190629,영등포구,31,0.002
20190629,동작구,28,0.003
20190629,관악구,30,0.004
20190629,금천구,24,0.003
20190629,양천구,30,0.004
20190629,강남구,22,0.005
20190629,서초구,27,0.004
20190629,송파구,22,0.003
20190629,강동구,22,0.003
20190628,중구,40,0.004
20190628,종로구,40,0.004
20190628,용산구,35,0.004
20190628,은평구,44,0.005
20190628,서대문구,44,0.005
20190628,마포구,45,0.005
20190628,광진구,38,0.004
20190628,성동구,59,0.004
20190628,중랑구,39,0.007
20190628,동대문구,38,0.004
20190628,성북구,44,0.004
20190628,도봉구,43,0.004
20190628,강북구,49,0.003
20190628,노원구,44,0.004
20190628,강서구,43,0.006
20190628,구로구,35,0.005
20190628,영등포구,48,0.003
20190628,동작구,37,0.004
20190628,관악구,43,0.005
20190628,금천구,36,0.004
20190628,양천구,44,0.006
20190628,강남구,34,0.005
20190628,서초구,36,0.004
20190628,송파구,35,0.004
20190628,강동구,39,0.003
20190627,중구,16,0.002
20190627,종로구,18,0.003
20190627,용산구,15,0.002
20190627,은평구,22,0.004
20190627,서대문구,15,0.003
20190627,마포구,30,0.004
20190627,광진구,23,0.003
20190627,성동구,23,0.003
20190627,중랑구,17,0.006
20190627,동대문구,15,0.004
20190627,성북구,16,0.002
20190627,도봉구,17,0.003
20190627,강북구,26,0.002
20190627,노원구,19,0.003
20190627,강서구,24,0.003
20190627,구로구,16,0.004
20190627,영등포구,26,0.002
20190627,동작구,22,0.002
20190627,관악구,30,0.004
20190627,금천구,18,0.003
20190627,양천구,23,0.004
20190627,강남구,19,0.004
20190627,서초구,22,0.004
20190627,송파구,16,0.002
20190627,강동구,18,0.003
20190626,중구,30,0.003
20190626,종로구,31,0.003
20190626,용산구,28,0.003
20190626,은평구,28,0.004
20190626,서대문구,27,0.003
20190626,마포구,40,0.004
20190626,광진구,31,0.003
20190626,성동구,38,0.004
20190626,중랑구,30,0.006
20190626,동대문구,29,0.004
20190626,성북구,26,0.003
20190626,도봉구,35,0.004
20190626,강북구,38,0.002
20190626,노원구,34,0.004
20190626,강서구,38,0.005
20190626,구로구,30,0.004
20190626,영등포구,37,0.003
20190626,동작구,39,0.003
20190626,관악구,36,0.004
20190626,금천구,32,0.004
20190626,양천구,38,0.005
20190626,강남구,31,0.005
20190626,서초구,35,0.004
20190626,송파구,34,0.003
20190626,강동구,35,0.003
20190625,중구,27,0.004
20190625,종로구,29,0.004
20190625,용산구,24,0.003
20190625,은평구,30,0.004
20190625,서대문구,30,0.003
20190625,마포구,43,0.004
20190625,광진구,31,0.003
20190625,성동구,40,0.003
20190625,중랑구,25,0.005
20190625,동대문구,26,0.004
20190625,성북구,31,0.003
20190625,도봉구,33,0.004
20190625,강북구,31,0.002
20190625,노원구,28,0.004
20190625,강서구,33,0.005
20190625,구로구,34,0.005
20190625,영등포구,47,0.004
20190625,동작구,36,0.004
20190625,관악구,34,0.005
20190625,금천구,30,0.004
20190625,양천구,35,0.006
20190625,강남구,28,0.005
20190625,서초구,31,0.004
20190625,송파구,32,0.003
20190625,강동구,31,0.003
20190624,중구,18,0.003
20190624,종로구,20,0.003
20190624,용산구,14,0.002
20190624,은평구,18,0.004
20190624,서대문구,19,0.003
20190624,마포구,27,0.004
20190624,광진구,20,0.003
20190624,성동구,23,0.003
20190624,중랑구,18,0.005
20190624,동대문구,19,0.004
20190624,성북구,15,0.003
20190624,도봉구,25,0.003
20190624,강북구,24,0.002
20190624,노원구,19,0.004
20190624,강서구,24,0.005
20190624,구로구,18,0.004
20190624,영등포구,28,0.003
20190624,동작구,24,0.003
20190624,관악구,23,0.004
20190624,금천구,19,0.003
20190624,양천구,26,0.005
20190624,강남구,19,0.004
20190624,서초구,19,0.004
20190624,송파구,23,0.003
20190624,강동구,22,0.003
20190623,중구,10,0.002
20190623,종로구,11,0.003
20190623,용산구,6,0.002
20190623,은평구,10,0.004
20190623,서대문구,9,0.002
20190623,마포구,17,0.003
20190623,광진구,10,0.003
20190623,성동구,12,0.002
20190623,중랑구,7,0.005
20190623,동대문구,7,0.003
20190623,성북구,7,0.002
20190623,도봉구,13,0.003
20190623,강북구,14,0.002
20190623,노원구,12,0.003
20190623,강서구,10,0.003
20190623,구로구,10,0.003
20190623,영등포구,17,0.003
20190623,동작구,15,0.002
20190623,관악구,15,0.003
20190623,금천구,11,0.002
20190623,양천구,12,0.004
20190623,강남구,11,0.004
20190623,서초구,9,0.004
20190623,송파구,16,0.002
20190623,강동구,11,0.003
20190622,중구,10,0.002
20190622,종로구,11,0.003
20190622,용산구,6,0.002
20190622,은평구,10,0.004
20190622,서대문구,8,0.002
20190622,마포구,16,0.003
20190622,광진구,8,0.003
20190622,성동구,12,0.003
20190622,중랑구,7,0.005
20190622,동대문구,8,0.004
20190622,성북구,10,0.003
20190622,도봉구,13,0.003
20190622,강북구,13,0.002
20190622,노원구,11,0.003
20190622,강서구,14,0.003
20190622,구로구,9,0.003
20190622,영등포구,20,0.003
20190622,동작구,15,0.002
20190622,관악구,16,0.003
20190622,금천구,13,0.002
20190622,양천구,16,0.004
20190622,강남구,9,0.004
20190622,서초구,12,0.004
20190622,송파구,14,0.002
20190622,강동구,11,0.003
20190621,중구,22,0.002
20190621,종로구,24,0.003
20190621,용산구,20,0.003
20190621,은평구,30,0.004
20190621,서대문구,29,0.002
20190621,마포구,37,0.003
20190621,광진구,27,0.003
20190621,성동구,41,0.003
20190621,중랑구,20,0.005
20190621,동대문구,22,0.004
20190621,성북구,28,0.002
20190621,도봉구,33,0.003
20190621,강북구,27,0.002
20190621,노원구,25,0.003
20190621,강서구,25,0.004
20190621,구로구,27,0.004
20190621,영등포구,44,0.003
20190621,동작구,27,0.002
20190621,관악구,38,0.003
20190621,금천구,23,0.003
20190621,양천구,28,0.004
20190621,강남구,22,0.004
20190621,서초구,27,0.004
20190621,송파구,33,0.002
20190621,강동구,22,0.003
20190620,중구,22,0.002
20190620,종로구,24,0.003
20190620,용산구,20,0.002
20190620,은평구,29,0.004
20190620,서대문구,29,0.002
20190620,마포구,33,0.003
20190620,광진구,28,0.003
20190620,성동구,39,0.003
20190620,중랑구,20,0.006
20190620,동대문구,20,0.004
20190620,성북구,31,0.002
20190620,도봉구,31,0.003
20190620,강북구,27,0.002
20190620,노원구,25,0.003
20190620,강서구,24,0.004
20190620,구로구,30,0.004
20190620,영등포구,40,0.003
20190620,동작구,30,0.002
20190620,관악구,37,0.003
20190620,금천구,23,0.003
20190620,양천구,28,0.004
20190620,강남구,24,0.004
20190620,서초구,31,0.004
20190620,송파구,35,0.002
20190620,강동구,26,0.003
20190619,중구,26,0.002
20190619,종로구,27,0.003
20190619,용산구,24,0.002
20190619,은평구,39,0.004
20190619,서대문구,37,0.003
20190619,마포구,36,0.003
20190619,광진구,29,0.003
20190619,성동구,44,0.003
20190619,중랑구,26,0.006
20190619,동대문구,24,0.004
20190619,성북구,43,0.002
20190619,도봉구,35,0.003
20190619,강북구,32,0.002
20190619,노원구,27,0.003
20190619,강서구,29,0.004
20190619,구로구,37,0.004
20190619,영등포구,45,0.002
20190619,동작구,34,0.002
20190619,관악구,41,0.003
20190619,금천구,29,0.003
20190619,양천구,34,0.004
20190619,강남구,26,0.004
20190619,서초구,37,0.004
20190619,송파구,37,0.002
20190619,강동구,28,0.003
20190618,중구,26,0.003
20190618,종로구,25,0.004
20190618,용산구,20,0.003
20190618,은평구,42,0.004
20190618,서대문구,39,0.003
20190618,마포구,41,0.004
20190618,광진구,33,0.003
20190618,성동구,37,0.003
20190618,중랑구,22,0.006
20190618,동대문구,23,0.004
20190618,성북구,42,0.003
20190618,도봉구,35,0.003
20190618,강북구,28,0.002
20190618,노원구,24,0.004
20190618,강서구,29,0.005
20190618,구로구,37,0.006
20190618,영등포구,49,0.003
20190618,동작구,28,0.003
20190618,관악구,40,0.005
20190618,금천구,24,0.004
20190618,양천구,35,0.005
20190618,강남구,20,0.005
20190618,서초구,36,0.004
20190618,송파구,32,0.003
20190618,강동구,24,0.004
20190617,중구,19,0.004
20190617,종로구,20,0.004
20190617,용산구,15,0.004
20190617,은평구,29,0.005
20190617,서대문구,30,0.005
20190617,마포구,30,0.005
20190617,광진구,28,0.003
20190617,성동구,29,0.004
20190617,중랑구,18,0.006
20190617,동대문구,18,0.005
20190617,성북구,32,0.004
20190617,도봉구,25,0.004
20190617,강북구,24,0.003
20190617,노원구,22,0.005
20190617,강서구,22,0.005
20190617,구로구,24,0.005
20190617,영등포구,31,0.004
20190617,동작구,22,0.004
20190617,관악구,28,0.006
20190617,금천구,20,0.005
20190617,양천구,23,0.005
20190617,강남구,19,0.005
20190617,서초구,28,0.004
20190617,송파구,26,0.003
20190617,강동구,21,0.004
20190616,중구,11,0.002
20190616,종로구,12,0.003
20190616,용산구,9,0.002
20190616,은평구,16,0.004
20190616,서대문구,14,0.002
20190616,마포구,19,0.003
20190616,광진구,20,0.002
20190616,성동구,16,0.003
20190616,중랑구,10,0.005
20190616,동대문구,9,0.004
20190616,성북구,14,0.002
20190616,도봉구,15,0.003
20190616,강북구,15,0.002
20190616,노원구,13,0.003
20190616,강서구,13,0.004
20190616,구로구,18,0.004
20190616,영등포구,22,0.003
20190616,동작구,18,0.002
20190616,관악구,20,0.003
20190616,금천구,15,0.003
20190616,양천구,17,0.004
20190616,강남구,14,0.005
20190616,서초구,20,0.003
20190616,송파구,18,0.002
20190616,강동구,15,0.003
20190615,중구,27,0.002
20190615,종로구,29,0.003
20190615,용산구,25,0.002
20190615,은평구,39,0.004
20190615,서대문구,37,0.002
20190615,마포구,43,0.003
20190615,광진구,39,0.002
20190615,성동구,40,0.003
20190615,중랑구,27,0.005
20190615,동대문구,27,0.004
20190615,성북구,45,0.002
20190615,도봉구,38,0.003
20190615,강북구,35,0.002
20190615,노원구,33,0.003
20190615,강서구,36,0.004
20190615,구로구,41,0.004
20190615,영등포구,48,0.003
20190615,동작구,36,0.002
20190615,관악구,43,0.003
20190615,금천구,30,0.003
20190615,양천구,40,0.004
20190615,강남구,29,0.004
20190615,서초구,40,0.003
20190615,송파구,41,0.002
20190615,강동구,32,0.003
20190614,중구,25,0.003
20190614,종로구,25,0.003
20190614,용산구,23,0.003
20190614,은평구,34,0.004
20190614,서대문구,36,0.003
20190614,마포구,47,0.003
20190614,광진구,38,0.002
20190614,성동구,40,0.003
20190614,중랑구,26,0.005
20190614,동대문구,24,0.004
20190614,성북구,39,0.003
20190614,도봉구,36,0.003
20190614,강북구,29,0.002
20190614,노원구,28,0.004
20190614,강서구,34,0.004
20190614,구로구,41,0.004
20190614,영등포구,47,0.003
20190614,동작구,32,0.003
20190614,관악구,45,0.004
20190614,금천구,29,0.003
20190614,양천구,36,0.004
20190614,강남구,26,0.005
20190614,서초구,40,0.003
20190614,송파구,40,0.003
20190614,강동구,31,0.004
20190613,중구,22,0.003
20190613,종로구,24,0.004
20190613,용산구,21,0.003
20190613,은평구,34,0.004
20190613,서대문구,33,0.003
20190613,마포구,39,0.004
20190613,광진구,36,0.003
20190613,성동구,33,0.004
20190613,중랑구,22,0.005
20190613,동대문구,22,0.005
20190613,성북구,40,0.003
20190613,도봉구,33,0.003
20190613,강북구,30,0.002
20190613,노원구,27,0.004
20190613,강서구,27,0.006
20190613,구로구,37,0.005
20190613,영등포구,40,0.004
20190613,동작구,28,0.004
20190613,관악구,36,0.004
20190613,금천구,25,0.004
20190613,양천구,32,0.006
20190613,강남구,25,0.005
20190613,서초구,35,0.003
20190613,송파구,32,0.003
20190613,강동구,29,0.004
20190612,중구,22,0.003
20190612,종로구,25,0.003
20190612,용산구,21,0.003
20190612,은평구,33,0.004
20190612,서대문구,33,0.003
20190612,마포구,40,0.004
20190612,광진구,35,0.003
20190612,성동구,38,0.003
20190612,중랑구,21,0.006
20190612,동대문구,22,0.004
20190612,성북구,35,0.003
20190612,도봉구,33,0.003
20190612,강북구,30,0.002
20190612,노원구,26,0.003
20190612,강서구,28,0.006
20190612,구로구,44,0.005
20190612,영등포구,46,0.004
20190612,동작구,29,0.003
20190612,관악구,41,0.005
20190612,금천구,26,0.004
20190612,양천구,31,0.005
20190612,강남구,25,0.005
20190612,서초구,39,0.003
20190612,송파구,37,0.003
20190612,강동구,27,0.004
20190611,중구,8,0.002
20190611,종로구,11,0.003
20190611,용산구,6,0.002
20190611,은평구,15,0.004
20190611,서대문구,11,0.002
20190611,마포구,14,0.004
20190611,광진구,12,0.004
20190611,성동구,11,0.003
20190611,중랑구,6,0.005
20190611,동대문구,7,0.004
20190611,성북구,14,0.002
20190611,도봉구,13,0.003
20190611,강북구,12,0.002
20190611,노원구,11,0.003
20190611,강서구,10,0.003
20190611,구로구,14,0.003
20190611,영등포구,18,0.003
20190611,동작구,13,0.002
20190611,관악구,15,0.003
20190611,금천구,13,0.002
20190611,양천구,13,0.003
20190611,강남구,9,0.004
20190611,서초구,15,0.003
20190611,송파구,13,0.002
20190611,강동구,9,0.003
20190610,중구,9,0.002
20190610,종로구,10,0.003
20190610,용산구,4,0.002
20190610,은평구,10,0.004
20190610,서대문구,9,0.002
20190610,마포구,11,0.004
20190610,광진구,11,0.005
20190610,성동구,10,0.003
20190610,중랑구,5,0.006
20190610,동대문구,5,0.004
20190610,성북구,12,0.002
20190610,도봉구,10,0.003
20190610,강북구,9,0.002
20190610,노원구,8,0.003
20190610,강서구,8,0.002
20190610,구로구,11,0.004
20190610,영등포구,16,0.002
20190610,동작구,13,0.002
20190610,관악구,13,0.004
20190610,금천구,13,0.002
20190610,양천구,10,0.003
20190610,강남구,8,0.004
20190610,서초구,12,0.003
20190610,송파구,12,0.002
20190610,강동구,9,0.003
20190609,중구,30,0.004
20190609,종로구,28,0.004
20190609,용산구,26,0.004
20190609,은평구,42,0.005
20190609,서대문구,45,0.004
20190609,마포구,49,0.004
20190609,광진구,51,0.007
20190609,성동구,49,0.004
20190609,중랑구,31,0.007
20190609,동대문구,28,0.005
20190609,성북구,53,0.004
20190609,도봉구,46,0.003
20190609,강북구,36,0.003
20190609,노원구,34,0.004
20190609,강서구,28,0.007
20190609,구로구,47,0.004
20190609,영등포구,49,0.004
20190609,동작구,37,0.005
20190609,관악구,47,0.004
20190609,금천구,32,0.006
20190609,양천구,32,0.005
20190609,강남구,33,0.006
20190609,서초구,49,0.003
20190609,송파구,50,0.005
20190609,강동구,38,0.004
20190608,중구,20,0.003
20190608,종로구,20,0.004
20190608,용산구,18,0.003
20190608,은평구,26,0.004
20190608,서대문구,26,0.004
20190608,마포구,27,0.004
20190608,광진구,29,0.005
20190608,성동구,24,0.003
20190608,중랑구,17,0.006
20190608,동대문구,18,0.004
20190608,성북구,31,0.003
20190608,도봉구,26,0.003
20190608,강북구,25,0.002
20190608,노원구,24,0.003
20190608,강서구,23,0.005
20190608,구로구,25,0.004
20190608,영등포구,27,0.003
20190608,동작구,26,0.003
20190608,관악구,26,0.004
20190608,금천구,23,0.003
20190608,양천구,26,0.004
20190608,강남구,20,0.005
20190608,서초구,31,0.003
20190608,송파구,26,0.003
20190608,강동구,24,0.004
20190607,중구,11,0.002
20190607,종로구,11,0.003
20190607,용산구,6,0.002
20190607,은평구,14,0.004
20190607,서대문구,10,0.003
20190607,마포구,14,0.004
20190607,광진구,13,0.005
20190607,성동구,14,0.004
20190607,중랑구,9,0.007
20190607,동대문구,8,0.004
20190607,성북구,15,0.002
20190607,도봉구,15,0.003
20190607,강북구,13,0.002
20190607,노원구,10,0.003
20190607,강서구,12,0.004
20190607,구로구,12,0.004
20190607,영등포구,17,0.002
20190607,동작구,17,0.002
20190607,관악구,14,0.004
20190607,금천구,12,0.002
20190607,양천구,15,0.003
20190607,강남구,10,0.005
20190607,서초구,18,0.003
20190607,송파구,11,0.002
20190607,강동구,10,0.003
20190606,중구,48,0.003
20190606,종로구,48,0.004
20190606,용산구,42,0.003
20190606,은평구,66,0.004
20190606,서대문구,70,0.004
20190606,마포구,74,0.004
20190606,광진구,76,0.006
20190606,성동구,75,0.004
20190606,중랑구,52,0.007
20190606,동대문구,49,0.004
20190606,성북구,76,0.003
20190606,도봉구,88,0.003
20190606,강북구,75,0.003
20190606,노원구,59,0.004
20190606,강서구,50,0.004
20190606,구로구,72,0.004
20190606,영등포구,81,0.003
20190606,동작구,57,0.004
20190606,관악구,74,0.004
20190606,금천구,46,0.004
20190606,양천구,57,0.004
20190606,강남구,46,0.005
20190606,서초구,69,0.003
20190606,송파구,67,0.004
20190606,강동구,53,0.004
20190605,중구,37,0.003
20190605,종로구,40,0.004
20190605,용산구,38,0.003
20190605,은평구,62,0.004
20190605,서대문구,62,0.004
20190605,마포구,66,0.004
20190605,광진구,71,0.006
20190605,성동구,67,0.003
20190605,중랑구,39,0.007
20190605,동대문구,38,0.004
20190605,성북구,68,0.003
20190605,도봉구,59,0.003
20190605,강북구,46,0.002
20190605,노원구,40,0.004
20190605,강서구,48,0.005
20190605,구로구,70,0.004
20190605,영등포구,73,0.003
20190605,동작구,48,0.003
20190605,관악구,69,0.004
20190605,금천구,43,0.003
20190605,양천구,51,0.004
20190605,강남구,43,0.005
20190605,서초구,71,0.003
20190605,송파구,64,0.003
20190605,강동구,46,0.004
20190604,중구,23,0.004
20190604,종로구,26,0.004
20190604,용산구,21,0.004
20190604,은평구,30,0.005
20190604,서대문구,30,0.004
20190604,마포구,35,0.004
20190604,광진구,32,0.006
20190604,성동구,30,0.004
20190604,중랑구,25,0.006
20190604,동대문구,23,0.005
20190604,성북구,35,0.004
20190604,도봉구,31,0.005
20190604,강북구,31,0.003
20190604,노원구,31,0.004
20190604,강서구,30,0.006
20190604,구로구,30,0.004
20190604,영등포구,35,0.004
20190604,동작구,29,0.004
20190604,관악구,31,0.004
20190604,금천구,26,0.004
20190604,양천구,31,0.005
20190604,강남구,23,0.005
20190604,서초구,31,0.003
20190604,송파구,27,0.004
20190604,강동구,29,0.004
20190603,중구,30,0.003
20190603,종로구,34,0.004
20190603,용산구,30,0.003
20190603,은평구,39,0.004
20190603,서대문구,42,0.004
20190603,마포구,45,0.004
20190603,광진구,45,0.005
20190603,성동구,41,0.003
20190603,중랑구,33,0.006
20190603,동대문구,32,0.004
20190603,성북구,50,0.003
20190603,도봉구,41,0.004
20190603,강북구,40,0.003
20190603,노원구,36,0.004
20190603,강서구,34,0.005
20190603,구로구,44,0.004
20190603,영등포구,45,0.003
20190603,동작구,35,0.003
20190603,관악구,41,0.004
20190603,금천구,33,0.004
20190603,양천구,35,0.004
20190603,강남구,32,0.005
20190603,서초구,43,0.003
20190603,송파구,43,0.003
20190603,강동구,39,0.004
20190602,중구,28,0.004
20190602,종로구,31,0.004
20190602,용산구,30,0.004
20190602,은평구,37,0.005
20190602,서대문구,44,0.004
20190602,마포구,44,0.004
20190602,광진구,47,0.006
20190602,성동구,45,0.004
20190602,중랑구,29,0.006
20190602,동대문구,29,0.005
20190602,성북구,43,0.004
20190602,도봉구,40,0.005
20190602,강북구,33,0.003
20190602,노원구,33,0.004
20190602,강서구,33,0.006
20190602,구로구,43,0.004
20190602,영등포구,46,0.004
20190602,동작구,34,0.004
20190602,관악구,45,0.004
20190602,금천구,29,0.004
20190602,양천구,35,0.004
20190602,강남구,30,0.005
20190602,서초구,45,0.003
20190602,송파구,41,0.004
20190602,강동구,36,0.004
20190601,중구,27,0.004
20190601,종로구,29,0.004
20190601,용산구,27,0.003
20190601,은평구,40,0.005
20190601,서대문구,40,0.004
20190601,마포구,43,0.004
20190601,광진구,41,0.005
20190601,성동구,39,0.004
20190601,중랑구,26,0.006
20190601,동대문구,26,0.004
20190601,성북구,41,0.003
20190601,도봉구,39,0.005
20190601,강북구,34,0.003
20190601,노원구,32,0.004
20190601,강서구,32,0.005
20190601,구로구,39,0.004
20190601,영등포구,43,0.003
20190601,동작구,32,0.004
20190601,관악구,40,0.004
20190601,금천구,29,0.004
20190601,양천구,34,0.004
20190601,강남구,26,0.005
20190601,서초구,39,0.003
20190601,송파구,36,0.003
20190601,강동구,31,0.004
20190531,중구,16,0.004
20190531,종로구,18,0.004
20190531,용산구,15,0.003
20190531,은평구,24,0.005
20190531,서대문구,24,0.003
20190531,마포구,26,0.004
20190531,광진구,23,0.005
20190531,성동구,23,0.003
20190531,중랑구,15,0.005
20190531,동대문구,14,0.004
20190531,성북구,30,0.003
20190531,도봉구,21,0.005
20190531,강북구,21,0.003
20190531,노원구,19,0.004
20190531,강서구,20,0.004
20190531,구로구,20,0.004
20190531,영등포구,28,0.003
20190531,동작구,20,0.003
20190531,관악구,23,0.004
20190531,금천구,18,0.003
20190531,양천구,21,0.004
20190531,강남구,14,0.005
20190531,서초구,23,0.003
20190531,송파구,21,0.003
20190531,강동구,19,0.004
20190530,중구,37,0.005
20190530,종로구,43,0.005
20190530,용산구,35,0.004
20190530,은평구,50,0.005
20190530,서대문구,51,0.005
20190530,마포구,58,0.004
20190530,광진구,52,0.006
20190530,성동구,50,0.005
20190530,중랑구,36,0.007
20190530,동대문구,38,0.005
20190530,성북구,57,0.005
20190530,도봉구,44,0.005
20190530,강북구,44,0.004
20190530,노원구,41,0.005
20190530,강서구,45,0.006
20190530,구로구,54,0.004
20190530,영등포구,58,0.004
20190530,동작구,43,0.004
20190530,관악구,55,0.004
20190530,금천구,38,0.005
20190530,양천구,47,0.006
20190530,강남구,35,0.006
